# Nicholas Stroustrup 
# Centre for Genomic Regulation, Sep 24 2020
# This posture-analysis HMM model was built from annotations of 165 individuals placed
# on 9mM Antimycin, which interferes with mitochondrial ATP production, altering lifespan
# and leaving animals in a pronounced quiescent state.
# All animals were QZO (N2-derived) wild-type living at 20C. 
# State transitions are made using a restricted state ordering scheme with static transition probabilities.
# The following quantitative metrics are used to classify states: 
#	Change in total intensity around the worm
#	4x Temporally smoothed, Change in total intensity around the worm
#	Spatially Averaged Movement Sum Cropped at level 0
#Generated from annotations of 340 individuals
Version,Permissions,Movement State,Number of Dimensions ,Number of Gaussians, Dimension Name,Weight 0, Mean 0, Var 0,Weight 1, Mean 1, Var 1,Weight 2, Mean 2, Var 2
2.5,2,missing,3,3,i1,-0.435692357827782095203161816244,0,1.0000000000000000364321973155e-10,-2.11625679783378251030967476254,0,1.0000000000000000364321973155e-10,-1.45799857590011017194342457515,0,1.0000000000000000364321973155e-10
2.5,2,missing,3,3,i4,-0.435692357827782095203161816244,0,1.0000000000000000364321973155e-10,-2.11625679783378251030967476254,0,1.0000000000000000364321973155e-10,-1.45799857590011017194342457515,0,1.0000000000000000364321973155e-10
2.5,2,missing,3,3,c0,-0.435692357827782095203161816244,-2.30258509299420355276311056514,0.275661448686996268797599896061,-2.11625679783378251030967476254,6.1969876230049614207473496208,2.79382942747871965138983796351,-1.45799857590011017194342457515,9.53139326587879232022260111989,0.899706200394575716927647590637
2.5,2,moving weakly,3,3,i1,-0.82263034185466044068135715861,-1.03457336123136478533979243366,10.380044618749595386475448322,-0.731785798911855800419345996488,-0.946317480497082197388181157294,4.6862628699439516921643189562,-2.52978506632987265589918024489,0.878298460547571768763930322166,829.915547009081706164579372853
2.5,2,moving weakly,3,3,i4,-0.82263034185466044068135715861,-1.10581866343446488798463178682,4.28957074219836087536350532901,-0.731785798911855800419345996488,-1.08973799650451241838311489118,2.40302748616873529385884467047,-2.52978506632987265589918024489,1.99039615610234199571948465746,336.795589328959181329992134124
2.5,2,moving weakly,3,3,c0,-0.82263034185466044068135715861,6.68973614014664708093960143742,2.97667484344717081512499134988,-0.731785798911855800419345996488,-2.30258509299402946979284934059,0.227197539650953184153792108191,-2.52978506632987265589918024489,5.69056298231345536464687029365,23.1097697906790173760782636236
2.5,2,moving weakly; expanding,3,3,i1,-1.34484788863591919749751468771,3.52790588304267105357325817749,23.9301337070153543606920720777,-2.45673577268944764995239893324,4.63083333330516566661572142038,21.858374304683515276792604709,-0.425097000285284964959942044516,1.07849956030245763827224436682,1.23882710095261350247142217995
2.5,2,moving weakly; expanding,3,3,i4,-1.34484788863591919749751468771,3.32780575240372478162953484571,16.0973846954763217809158959426,-2.45673577268944764995239893324,3.59500000002305286628256908443,11.5645333329358255269880828564,-0.425097000285284964959942044516,0.923666768746405630885476512049,0.509939825706176130815094893478
2.5,2,moving weakly; expanding,3,3,c0,-1.34484788863591919749751468771,-2.30258509299404456882598424272,0.0449276136860793720573248322125,-2.45673577268944764995239893324,5.172701697221263827941584168,1.32534349211878321739277453162,-0.425097000285284964959942044516,-2.30258509299404678927203349303,0.0449276136860793720573248322125
2.5,2,not moving; alive,3,3,i1,-1.29520608355604305295116773777,-4.36356292892966912688734737458,8.88641093275834847986516251694,-2.77264511409022107457644779061,-2.69900151150901956853545016202,62.6251225094888539501880586613,-0.409982144438708784317526578889,-0.23443880062066516090091283786,1.9666597249278732206789754855
2.5,2,not moving; alive,3,3,i4,-1.29520608355604305295116773777,-3.52774147592880105150925373891,3.43571104473075195073761278763,-2.77264511409022107457644779061,-1.88567962558191681843311471312,28.6924552976862372588584548794,-0.409982144438708784317526578889,-0.466363000456093357293241297157,1.32093275373243734804873383837
2.5,2,not moving; alive,3,3,c0,-1.29520608355604305295116773777,-2.30258509299403613113099709153,0.0182690535054538111259248012175,-2.77264511409022107457644779061,1.95086696577427032295304343279,12.2709567384010149737605388509,-0.409982144438708784317526578889,-2.30258509299402769343600994034,0.0182690535054538111259248012175
2.5,2,not moving; expanding,3,3,i1,-0.524016028255593124818290107214,1.20223157255111545715919874056,1.32009355056248400828167177679,-1.05596286467769062689114889508,7.23108744528859848088586659287,19.7084972500735631228963029571,-2.81332823795806419298060063738,16.0533525943471353514269139851,143.092106690936361701460555196
2.5,2,not moving; expanding,3,3,i4,-0.524016028255593124818290107214,1.34471057287600470608879277279,1.14320811517108245070062366722,-1.05596286467769062689114889508,6.52408623424679312563512212364,13.6834149821659138979157432914,-2.81332823795806419298060063738,13.0937745482689678055976401083,68.1009280590367325203260406852
2.5,2,not moving; expanding,3,3,c0,-0.524016028255593124818290107214,-2.30258509299401215031366518815,0.017818689507739460253787910915,-1.05596286467769062689114889508,-2.30258509299405345061018124397,0.017818689507739460253787910915,-2.81332823795806419298060063738,2.03631327703388675942619556736,11.9989829542699908415670506656
2.5,2,not moving; dead,3,3,i1,-4.15659889436867580059242754942,-9.73866039465353949822201684583,97.2639239920035123532215948217,-0.25968759808332442240441650938,-0.0657930725252573733730088179072,0.0663103188128444931415117480356,-1.54624357245365073865173144441,-1.31381992015442494725618871598,6.25033942665756647727448580554
2.5,2,not moving; dead,3,3,i4,-4.15659889436867580059242754942,-7.84971608046773994260547624435,45.2338100773654190334127633832,-0.25968759808332442240441650938,-0.076705179347209051510247945771,0.0282240440398350313222497476318,-1.54624357245365073865173144441,-1.40033965601778498388796379004,4.40605762135176259874924653559
2.5,2,not moving; dead,3,3,c0,-4.15659889436867580059242754942,0.207039813478200940277673680612,12.0710001608267916139993758406,-0.25968759808332442240441650938,-2.3025850929941351630247936555,0.00286130684518664862511783120169,-1.54624357245365073865173144441,-2.30258509299409919179879580042,0.00286130684518664862511783120169
2.5,2,contracting after expansion,3,3,i1,-0.447359187424470172711465920656,-1.35234375767508829824237182038,2.30518610738701479334622490569,-3.25043696440153384585869389412,-21.7909134926943686139111377997,133.171708794846324508398538455,-1.13342581393609109774445187213,-7.00784588407930986164728892618,12.281707159395139683510933537
2.5,2,contracting after expansion,3,3,i4,-0.447359187424470172711465920656,-1.70346102013124434115809435752,1.98638221990898866664565503015,-3.25043696440153384585869389412,-13.6347803100578079948945742217,30.6189434893564111916930414736,-1.13342581393609109774445187213,-6.73955628255292005235332908342,9.7554325274431050729617709294
2.5,2,contracting after expansion,3,3,c0,-0.447359187424470172711465920656,-2.30258509299404501291519409278,0.010417825946106367210330923001,-3.25043696440153384585869389412,1.2427469027725861483446578859,14.7974459641014153277183140744,-1.13342581393609109774445187213,-2.30258509299404767745045319316,0.010417825946106367210330923001
2.5,2,missing->missing,1,1,dur,0,0.0625636254228189164772189201358,0
2.5,2,missing->moving weakly,1,1,dur,0,0.0625636254228189164772189201358,0
2.5,2,moving weakly->moving weakly,1,1,dur,0,0.0532905044099061600548772332786,0
2.5,2,moving weakly->moving weakly; expanding,1,1,dur,-1.41010500981360920036422612611,0.0531525174776951020438886530428,0
2.5,2,moving weakly->not moving; alive,1,1,dur,-0.29161135059167048177997116909,0.053184504557301781613176672181,0
2.5,2,moving weakly->not moving; expanding,1,1,dur,-4.73033332894209745944635869819,0.0531634948471798457481085620202,0
2.5,2,moving weakly; expanding->moving weakly; expanding,1,1,dur,0,0.0792307323754098125068168201324,0
2.5,2,moving weakly; expanding->moving weakly; post expansion,1,1,dur,-4.41884060779659826323495508404,0.0625636254228189164772189201358,0
2.5,2,moving weakly; expanding->not moving; expanding,1,1,dur,-0.0243914531241591243937438804323,0.0792307323754098125068168201324,0
2.5,2,moving weakly; expanding->not moving; dead,1,1,dur,-4.41884060779659826323495508404,0.0619055098435125211731033800788,0
2.5,2,moving weakly; post expansion->moving weakly; post expansion,1,1,dur,0,0.0625636254228189164772189201358,0
2.5,2,moving weakly; post expansion->not moving; dead,1,1,dur,0,0.0625636254228189164772189201358,0
2.5,2,not moving; alive->not moving; alive,1,1,dur,0,0.0622597947212054636523248518643,0
2.5,2,not moving; alive->not moving; expanding,1,1,dur,-0.043675063502661530534521006075,0.0622597947212054636523248518643,0
2.5,2,not moving; alive->not moving; dead,1,1,dur,-5.16763904290592002155335649149,0.693147180559945286226763982995,0
2.5,2,not moving; alive->contracting after expansion,1,1,dur,-3.29583686600432912428004783578,0.0591672009879489271821917384386,0
2.5,2,not moving; expanding->not moving; alive,1,1,dur,-3.2580965380214821358606513968,0.0610945934125678366544143216288,0
2.5,2,not moving; expanding->not moving; expanding,1,1,dur,0,0.060553814324818398817651399213,0
2.5,2,not moving; expanding->not moving; dead,1,1,dur,-0.146292093214737073392228694502,0.0606049686831457296021241631934,0
2.5,2,not moving; expanding->contracting after expansion,1,1,dur,-2.3265383340165386449882589659,0.0594749773297274797467792950556,0
2.5,2,not moving; dead->not moving; dead,1,1,dur,0,0.0491729991277969902263578205748,0
2.5,2,not moving; dead->observation ends,1,1,dur,0,0.0491729991277969902263578205748,0
2.5,2,contracting after expansion->not moving; dead,1,1,dur,0,0.415543026978407392668657394097,0
2.5,2,contracting after expansion->contracting after expansion,1,1,dur,0,0.415543026978407392668657394097,0
